,x1,x2,x1^2,x1x2,x2^2,x1^3,x1^2x2,x1x2^2,x2^3
0,0.9000000000000641,-1.03750140854255e-14,-4.813012787610747e-14,-3.8450338317422613e-14,7.929873883724988e-15,4.799995430518974e-15,1.1868720017817431e-14,8.078865689212784e-15,-1.0673972081489415e-15
1,3.81504148231606e-13,0.799999999999898,0.19999999999970264,-1.2197387022320528e-13,6.185741700230786e-14,4.803020905396094e-14,4.561597357786309e-14,1.3019818517548358e-14,-6.400162979550888e-15
2,2.1923824528767777e-13,-2.1012840039322805e-13,0.8099999999997779,1.6325576822561402e-13,9.367096227241834e-14,4.1136945596375465e-14,-8.196862665320926e-15,-4.03682865246682e-14,-9.117607209684669e-15
3,1.987887245406261e-13,-1.0303176096462726e-13,-1.6465847970784527e-13,0.7199999999999791,5.941913453367808e-14,0.1800000000000219,2.112491365007623e-14,-2.2859197995476856e-15,-6.772244235343062e-15
4,0.24456601199820732,-0.05778105442503132,-0.48719289063871013,0.07584452664737015,0.6579672308775332,0.2610475432558419,0.3024336569260976,-0.011440762234465293,-0.0015455617254377869
5,1.7821540069849508e-13,-1.867416849330374e-13,-1.6917852964647663e-13,-4.8880903703128875e-15,9.707783806080564e-14,0.7290000000000099,3.418774233189838e-14,-1.183681265736653e-14,-1.0380872320217164e-14
6,0.9904923485903447,-0.23401327041968842,-1.9731312070849172,0.3071703329221666,0.07276728505299111,1.057242550185885,0.5768563105503575,-0.046335087049429485,-0.0062595249879092004
7,2.234257421040702,-0.40170484758317015,-3.5989257264103993,-0.5024573174756545,0.1901595916547999,1.3228467301844447,1.111062710262985,0.44727633769772457,-0.012519670249053736
8,3.3654363171247983,-0.37519818964535867,-4.684857377682543,-2.3131944369532706,0.25154018686876245,1.411439129143384,2.2090593515085195,0.40911334896674795,0.47594332860181776
